Family_name;sp_name;latitude;elevation;annual_mean_temp;annual_prec;Trunk_circumference;age_rank;unique_name;religion;sp_num;Family_num
Ulmaceae;Zelkova_serrata;34.1880457;39.60603714;15.1;1970.4;340;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9822221;8.882181168;14.9;1302.8;470;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.8534925;52.7494278;14.3;1389.6;510;4;0;1;43;29
Ulmaceae;Zelkova_serrata;36.3658764;7.943851471;13.9;1338.3;305;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.4025625;127.078125;13.4;1972.5;320;2;0;0;43;29
Ulmaceae;Zelkova_serrata;37.9069827;0.950749874;13;1901.9;340;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.3792297;311.3629456;12.6;2019.4;355;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.568611;495.8762207;11.2;1500;395;4;0;0;43;29
Ulmaceae;Zelkova_serrata;34.2814094;3.717817545;15.4;1329.4;375;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.3391654;13.75069904;16.2;1624.5;333;2;1;0;43;29
Ulmaceae;Zelkova_serrata;35.1200073;26.11076736;16.1;1902.8;530;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.0964365;755.276123;10;1285.5;310;3;0;0;43;29
Ulmaceae;Zelkova_serrata;37.4731355;223.0698547;11.6;1237.3;385;4;1;0;43;29
Ulmaceae;Zelkova_serrata;35.2615062;95.79772186;14.4;1548.6;448;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.320491;40.419487;14.7;1883.5;346;3;0;0;43;29
Ulmaceae;Zelkova_serrata;40.9079041;4.216474056;9.9;1320.3;445;4;0;0;43;29
Ulmaceae;Zelkova_serrata;33.0729623;541.2442017;12.4;2413.2;660;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9976189;227.3914795;13.3;1376.3;310;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.777607;258.6435852;12.1;1605.9;335;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.6994705;47.08349609;15.5;1540.7;582;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9720355;8.097137451;14.9;1305.9;440;3;0;1;43;29
Ulmaceae;Zelkova_serrata;37.6730962;5.733539104;13.3;1889.2;374;4;0;0;43;29
Ulmaceae;Zelkova_serrata;34.8141404;217.0070496;13;1433.9;325;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.0247566;54.32751465;15.4;1521.6;315;3;0;0;43;29
Ulmaceae;Zelkova_serrata;34.5000364;17.93557739;15;1028;380;4;0;0;43;29
Ulmaceae;Zelkova_serrata;39.2623789;271.3314514;9.7;1778.3;320;4;0;1;43;29
Ulmaceae;Zelkova_serrata;34.494454;360.7201843;13.1;1430.2;437;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.1612503;14.0417881;14.3;1219.3;352;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.8925018;7.300934315;15.2;1339.7;590;4;0;0;43;29
Ulmaceae;Zelkova_serrata;34.6613087;262.5993652;13.4;1491.1;350;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.8588039;335.1428833;11.8;2588.7;310;2;0;0;43;29
Ulmaceae;Zelkova_serrata;34.9766918;39.81034088;15.5;1470.6;548;4;0;0;43;29
Ulmaceae;Zelkova_serrata;32.984529;36.27201843;16.7;2014.4;385;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.6216399;259.3748169;14.2;1219.8;389;3;0;0;43;29
Ulmaceae;Zelkova_serrata;33.1930142;536.9835205;12.5;2078.7;357;3;0;1;43;29
Ulmaceae;Zelkova_serrata;36.052854;10.95373249;14.1;1244.1;460;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7786897;59.33060074;15;1476.2;375;3;0;0;43;29
Ulmaceae;Zelkova_serrata;32.6854071;451.2892456;13.6;2303.7;930;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.0739058;15.89394665;14;1250.4;370;2;0;0;43;29
Ulmaceae;Zelkova_serrata;37.1282799;156.3945465;12;2500.3;310;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.7446479;583.8747559;10.2;1194.1;330;3;1;0;43;29
Ulmaceae;Zelkova_serrata;36.3271098;648.7767334;10.9;985.7;300;4;0;0;43;29
Ulmaceae;Zelkova_serrata;34.7685703;150.9881287;14.1;1356.5;428;3;0;0;43;29
Ulmaceae;Zelkova_serrata;39.5545514;116.750351;10;1242.8;565;4;1;1;43;29
Ulmaceae;Zelkova_serrata;36.0942581;26.254673;13.4;1269.8;390;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.799423;70.80474854;14.9;1447.8;430;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.3747429;113.2052383;14.8;2065.6;310;3;0;1;43;29
Ulmaceae;Zelkova_serrata;32.0667256;388.242157;14.5;2778.1;390;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.5392034;98.98384857;12.8;1361.1;575;4;0;1;43;29
Ulmaceae;Zelkova_serrata;36.0103371;23.54945564;13.9;1267.5;304;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7941091;74.05795288;14.9;1447.8;390;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.479984;152.4819336;14;1816.9;370;1;1;0;43;29
Ulmaceae;Zelkova_serrata;36.7178417;131.154953;12.7;1469;390;3;0;1;43;29
Ulmaceae;Zelkova_serrata;36.7178417;131.154953;12.7;1469;365;3;0;1;43;29
Ulmaceae;Zelkova_serrata;36.8628172;16.72904587;13.7;2033.1;315;3;1;0;43;29
Ulmaceae;Zelkova_serrata;34.6025928;102.6558533;13.8;1348.7;410;2;0;0;43;29
Ulmaceae;Zelkova_serrata;38.4921374;27.07234001;12.4;2068;337;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.6851763;40.39852905;15.9;1521.6;309;1;0;0;43;29
Ulmaceae;Zelkova_serrata;35.3997881;59.42850494;14.1;2157.6;480;4;0;0;43;29
Ulmaceae;Zelkova_serrata;37.0390497;14.70456219;14.1;2828.7;337;4;0;0;43;29
Ulmaceae;Zelkova_serrata;31.8019369;208.5809937;15.7;2712.2;380;4;0;1;43;29
Ulmaceae;Zelkova_serrata;33.2239406;455.1037903;12.8;1972;470;3;0;1;43;29
Ulmaceae;Zelkova_serrata;36.0609258;132.1217651;13.3;2402.9;320;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7267856;41.92769623;14;1420.2;432;3;0;1;43;29
Ulmaceae;Zelkova_serrata;38.2971306;236.2870331;10.9;1293.8;340;2;0;1;43;29
Ulmaceae;Zelkova_serrata;35.7579968;51.70726013;15;1489.9;373;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.8936153;12.0054903;14;2051.1;392;4;0;0;43;29
Ulmaceae;Zelkova_serrata;39.0277532;35.60699081;11;1445.2;580;2;0;0;43;29
Ulmaceae;Zelkova_serrata;34.8269299;73.99031067;15.4;1353.2;305;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.51895;370.7723083;11.8;1085.5;460;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.3052343;37.33295059;13.9;1177.2;485;4;0;0;43;29
Ulmaceae;Zelkova_serrata;34.4874863;4.08309412;15.5;1979.6;500;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.0158721;167.0520172;13.5;1527.9;300;2;0;1;43;29
Ulmaceae;Zelkova_serrata;35.9344479;29.14944458;14.3;2474.3;405;3;0;0;43;29
Ulmaceae;Zelkova_serrata;39.9226544;1.932752848;11;1539.9;464;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.5432265;99.55495453;12.7;1375;420;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9344479;29.14944458;14.3;2474.3;450;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.6485258;362.0734558;12.5;945.1;300;3;0;0;43;29
Ulmaceae;Zelkova_serrata;34.6934567;24.07470894;16;2425;300;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.1191725;102.0139389;14.4;1447.7;460;4;0;1;43;29
Ulmaceae;Zelkova_serrata;32.0281088;19.94446945;17;2411.7;370;1;0;0;43;29
Ulmaceae;Zelkova_serrata;34.5372591;457.8998718;12.1;1765.5;570;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.6580813;11.07111359;16;1482;330;3;0;1;43;29
Ulmaceae;Zelkova_serrata;36.6702;396.2790833;12.1;952.4;400;2;0;1;43;29
Ulmaceae;Zelkova_serrata;35.8536767;104.0214996;14.1;1456.6;301;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.3980114;75.10634613;13.5;2037.4;350;3;0;0;43;29
Ulmaceae;Zelkova_serrata;38.0183025;12.00117111;13.2;1692;683;4;1;1;43;29
Ulmaceae;Zelkova_serrata;36.6944726;444.3726501;11.1;956.9;670;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.4441884;129.9577179;13.8;1987.3;421;4;0;1;43;29
Ulmaceae;Zelkova_serrata;37.0825697;52.26454544;12.6;2579.1;530;4;1;0;43;29
Ulmaceae;Zelkova_serrata;35.9374131;18.95463371;14.7;1309.8;325;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.4082539;14.8685236;15.2;1710.5;345;3;0;0;43;29
Ulmaceae;Zelkova_serrata;39.7216991;20.93819618;11.5;1680.4;400;4;0;0;43;29
Ulmaceae;Zelkova_serrata;37.0391937;384.8499146;10.7;2466.6;350;3;0;0;43;29
Ulmaceae;Zelkova_serrata;40.6150096;74.66950226;9.4;1078.9;360;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7765179;497.3724976;12.5;1185.6;310;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.2595739;284.3701782;12.1;1929.6;520;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.1218399;28.78282166;16.1;1902.8;340;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9551753;20.62965584;14.7;1306.7;312;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.880964;13.63124084;15.2;1355.5;310;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.3688695;48.99080276;13.4;1218.8;568;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.1568597;105.8422623;14.3;1472.1;390;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.6485258;362.0734558;12.5;945.1;350;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.4814513;41.06351471;14.2;2003.5;446;4;0;1;43;29
Ulmaceae;Zelkova_serrata;34.7698153;236.9163818;12.9;1223.8;310;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.6994705;47.08349609;15.5;1540.7;456;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.364078;7.935146332;13.9;1337;550;4;0;1;43;29
Ulmaceae;Zelkova_serrata;36.356241;16.97577667;13.8;1330.6;390;4;0;0;43;29
Ulmaceae;Zelkova_serrata;38.6918716;7.964454651;11;1075.8;625;4;1;0;43;29
Ulmaceae;Zelkova_serrata;38.8141658;10.16053486;12;1949.1;610;4;0;0;43;29
Ulmaceae;Zelkova_serrata;38.8236528;8.546554565;12.1;1933.5;360;4;0;0;43;29
Ulmaceae;Zelkova_serrata;38.8467026;12.4658041;12.3;1863.5;323;4;0;0;43;29
Ulmaceae;Zelkova_serrata;38.0980663;123.4753952;11.3;1400.6;390;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7781186;484.7120361;12.5;1185.3;385;4;1;1;43;29
Ulmaceae;Zelkova_serrata;37.0572984;530.8087769;9.7;2522.8;365;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.9565042;34.2709465;14.4;2023.3;365;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9752624;8.528887749;15.1;1294.7;340;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.489471;201.8542633;13.6;1541.6;373;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.3658764;7.943851471;13.9;1338.3;300;3;0;0;43;29
Ulmaceae;Zelkova_serrata;34.6275071;222.733078;13.7;1386.9;472;4;0;1;43;29
Ulmaceae;Zelkova_serrata;31.7679653;175.1013184;15.9;2670.3;368;3;0;1;43;29
Ulmaceae;Zelkova_serrata;40.211507;9.907511711;11.2;1451.5;665;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.9717961;236.0764923;11.9;2242;360;2;0;1;43;29
Ulmaceae;Zelkova_serrata;35.2430661;182.6738129;13.3;2069.4;355;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.8994585;519.7502441;11.5;3186.5;458;4;1;1;43;29
Ulmaceae;Zelkova_serrata;37.1190893;10.93960667;13.7;2313.9;325;2;0;1;43;29
Ulmaceae;Zelkova_serrata;36.6396391;1916.954468;3.6;1416.2;460;4;1;0;43;29
Ulmaceae;Zelkova_serrata;35.7512311;33.28786469;15.7;1513.9;300;3;0;1;43;29
Ulmaceae;Zelkova_serrata;36.1407329;873.1046753;9.5;1217.3;335;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7512311;33.28786469;15.7;1513.9;410;4;0;0;43;29
Ulmaceae;Zelkova_serrata;37.0009833;329.098175;11.4;2024.9;464;3;0;0;43;29
Ulmaceae;Zelkova_serrata;40.2118632;10.07297897;11.2;1451.5;476;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.1157029;80.02529907;14.9;1920.5;410;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.8331048;700.5957642;11.5;1158.8;490;4;1;1;43;29
Ulmaceae;Zelkova_serrata;36.5357599;17.64829826;14.6;2290.7;314;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.1157029;80.02529907;14.9;1920.5;328;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.0247566;54.32751465;15.4;1521.6;360;3;0;0;43;29
Ulmaceae;Zelkova_serrata;34.8650071;31.07360268;14.1;1247.3;310;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.3391654;13.75069904;16.2;1624.5;455;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.1974815;39.42438507;15;1183;330;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.8519601;14.08269405;14.9;1385;430;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.2648675;102.7068481;14.1;1197.5;335;4;1;0;43;29
Ulmaceae;Zelkova_serrata;36.1018339;27.78310585;14.4;1191.2;490;4;0;1;43;29
Ulmaceae;Zelkova_serrata;33.2831156;335.481781;14;1825.3;450;3;0;1;43;29
Ulmaceae;Zelkova_serrata;33.1356676;603.5345459;12.6;2397;303;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.4579553;934.0997925;9.4;2080.6;490;4;1;0;43;29
Ulmaceae;Zelkova_serrata;33.1356676;603.5345459;12.6;2397;365;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.067013;7.149466991;14.5;1252;330;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.223244;125.7909393;13.9;1591.5;300;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.8473323;296.1805725;11.8;2585.7;320;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.995919;11.27406311;14;1271.7;310;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.2605226;590.6766968;10.8;1972.8;520;4;1;0;43;29
Ulmaceae;Zelkova_serrata;36.0172767;273.359314;12.8;1267;310;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.9739822;294.5889282;10.8;2048.2;370;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.796197;108.2939072;13.1;2557.1;580;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.648808;273.1103516;14.5;1196;385;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.6516687;297.9576416;14.1;1124.6;530;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7285903;153.3422241;13.9;1581.1;310;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.3570878;974.8410034;8.6;1238.7;650;3;0;0;43;29
Ulmaceae;Zelkova_serrata;32.8775876;672.2310181;13;2930.6;515;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7285903;153.3422241;13.9;1581.1;300;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.9876603;327.7869568;11.3;2199.5;302;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.5559466;119.5090561;14.6;1748.9;660;4;1;1;43;29
Ulmaceae;Zelkova_serrata;35.7285903;153.3422241;13.9;1581.1;360;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.8161329;137.6470795;13.1;2565.2;432;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.8563392;9.245129585;14.8;1364.9;300;2;0;0;43;29
Ulmaceae;Zelkova_serrata;38.0022622;50.90009689;12;1280.8;327;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.3962521;15.14738655;15.2;1686.7;325;4;1;1;43;29
Ulmaceae;Zelkova_serrata;35.9656835;41.54566193;14.8;1508.4;398;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.7612762;219.292511;11.5;1396;476;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7384892;127.9733429;14.4;1527.5;504;4;0;0;43;29
Ulmaceae;Zelkova_serrata;34.677676;276.2234497;12.5;1496.8;300;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.5441273;327.9037781;12.5;1487.5;332;4;0;0;43;29
Ulmaceae;Zelkova_serrata;38.4186315;94.29892731;11.1;1125;372;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.3220692;90.70775604;14.8;1185.8;468;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.975634;16.26341248;14.4;2018.6;345;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.4487983;79.88809967;14.2;1967.7;460;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.594119;487.1532593;12.2;1431.1;415;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.4873386;44.64581299;15.2;2487.3;650;4;1;1;43;29
Ulmaceae;Zelkova_serrata;39.8572515;9.614922523;11.1;1586;477;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.3271412;681.7987671;10.5;990.7;360;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.561407;6.082745552;16.3;1518;302;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7579968;51.70726013;15;1489.9;427;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.0584878;128.8262329;13.3;2402.9;365;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7579968;51.70726013;15;1489.9;320;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.3077562;54.22964859;14.1;1820.3;320;2;0;0;43;29
Ulmaceae;Zelkova_serrata;34.8816575;11.85389805;15.7;1766.8;320;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.3039786;548.9213257;11.3;1052.5;330;2;0;0;43;29
Ulmaceae;Zelkova_serrata;38.035485;6.73318243;13.2;2137.2;390;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.4881536;135.7407074;13.2;2047.4;310;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.0172767;273.359314;12.8;1267;391;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.0942581;26.254673;13.4;1269.8;520;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.6619707;23.27350807;16;1544.4;680;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.7195363;1021.058472;7.4;1612.2;450;4;1;1;43;29
Ulmaceae;Zelkova_serrata;34.0369025;474.9232788;12.2;1326.9;348;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.0385508;209.1093597;13;1258.2;401;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.5578275;748.3071289;10.5;1687.3;335;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.5148057;486.3598328;13;1627.8;600;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.13905;20.44621658;14.8;1226.7;375;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.5432265;99.55495453;12.7;1375;680;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.5432265;99.55495453;12.7;1375;310;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.4953514;6.727774143;14.6;1820.4;420;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.6674453;311.7954712;14.1;1158.9;380;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.313132;41.59660339;13.8;1176.9;410;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.8564076;8.723813057;15.3;1377.1;430;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.4538425;325.4595642;12.6;1719.8;560;4;0;1;43;29
Ulmaceae;Zelkova_serrata;37.9429565;398.7170715;11.2;1885.8;318;4;0;0;43;29
Ulmaceae;Zelkova_serrata;34.496024;3.732983589;15.6;2010;376;4;0;1;43;29
Ulmaceae;Zelkova_serrata;36.2276162;94.70548248;14.3;1150.5;330;4;0;0;43;29
Ulmaceae;Zelkova_serrata;40.2112881;10.39557743;11.2;1451.5;368;3;0;0;43;29
Ulmaceae;Zelkova_serrata;38.8329418;44.90291595;11;1317.8;332;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7765179;479.816864;12.5;1185.6;460;4;0;1;43;29
Ulmaceae;Zelkova_serrata;34.4081121;3.319304705;15.6;1676.3;455;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.345012;37.60006332;14;1340.2;371;1;0;0;43;29
Ulmaceae;Zelkova_serrata;36.5754437;107.1949081;13;1403.8;420;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.9413651;15.97100067;14.6;1328.5;350;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9374131;18.95463371;14.7;1309.8;415;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.5020333;109.1782913;12.6;1353.1;375;4;1;1;43;29
Ulmaceae;Zelkova_serrata;36.3474444;41.45932388;13.5;1205.6;301;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9551753;20.62965584;14.7;1306.7;316;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.356241;16.97577667;13.8;1330.6;470;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.4694566;451.6564331;12.7;1641.7;560;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.3670442;8.384380341;15;1663.1;400;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.2337534;631.0028687;11;2063;310;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.3963431;108.9362259;13.8;1794.1;460;4;0;1;43;29
Ulmaceae;Zelkova_serrata;38.1572878;177.8194122;11.1;1228;494;4;0;0;43;29
Ulmaceae;Zelkova_serrata;38.1628525;206.0307617;11;1228.3;400;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9057295;18.82741737;15.4;1331;380;3;0;0;43;29
Ulmaceae;Zelkova_serrata;34.7887358;124.2519913;14;1220.8;426;4;0;0;43;29
Ulmaceae;Zelkova_serrata;34.618701;206.8685303;13.7;1416.6;455;4;0;1;43;29
Ulmaceae;Zelkova_serrata;33.0900014;538.1986084;12.4;2185.8;590;4;1;1;43;29
Ulmaceae;Zelkova_serrata;36.6485258;362.0734558;12.5;945.1;510;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9057295;18.82741737;15.4;1331;320;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.0956068;4.264148235;16.2;1741.3;785;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.9461317;25.59919167;14.1;2728.3;447;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9752624;8.528887749;15.1;1294.7;340;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.5665721;242.763382;14.2;1490.2;405;4;1;1;43;29
Ulmaceae;Zelkova_serrata;35.7726513;43.66369247;14.4;1521.5;320;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.7134355;94.28522491;14.7;1504.2;385;3;0;0;43;29
Ulmaceae;Zelkova_serrata;38.3835979;103.8261566;11.1;1106.4;552;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9057295;18.82741737;15.4;1331;530;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9057295;18.82741737;15.4;1331;318;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.489471;201.8542633;13.6;1541.6;870;4;1;1;43;29
Ulmaceae;Zelkova_serrata;36.3719082;695.1248779;10.8;960.9;370;4;0;0;43;29
Ulmaceae;Zelkova_serrata;40.7644014;87.31075287;9.4;1190.6;377;3;1;1;43;29
Ulmaceae;Zelkova_serrata;34.5280233;321.6522217;13.2;1468.3;520;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9930816;438.1835938;12.2;1297.1;323;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.9949891;158.3414917;12.3;2371;320;2;0;0;43;29
Ulmaceae;Zelkova_serrata;34.6275071;222.733078;13.7;1386.9;369;3;0;1;43;29
Ulmaceae;Zelkova_serrata;35.3327697;104.293129;14.8;1679.6;305;2;0;0;43;29
Ulmaceae;Zelkova_serrata;40.1192436;37.00306702;10;1618.4;320;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.8065662;650.8166504;11.1;1508;518;4;0;1;43;29
Ulmaceae;Zelkova_serrata;36.1843331;23.96604729;13.9;1212;720;4;1;0;43;29
Ulmaceae;Zelkova_serrata;36.1974815;39.42438507;15;1183;300;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.6465615;41.37080765;15.8;1576;341;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.456251;954.734436;9.5;2041.8;320;4;0;0;43;29
Ulmaceae;Zelkova_serrata;33.2238423;230.4317322;15;2052.4;300;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.261191;91.69467926;14.5;1541.5;320;2;0;1;43;29
Ulmaceae;Zelkova_serrata;36.777607;258.6435852;12.1;1605.9;330;2;0;0;43;29
Ulmaceae;Zelkova_serrata;36.3761845;25.61559486;13.8;1340.8;390;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.2081657;220.3356171;13.5;1723.2;420;4;0;1;43;29
Ulmaceae;Zelkova_serrata;35.8469584;779.484375;10.5;1167.3;320;4;1;1;43;29
Ulmaceae;Zelkova_serrata;35.7286127;77.83286285;14.9;1500.9;350;3;0;0;43;29
Ulmaceae;Zelkova_serrata;34.8021893;289.5507202;12.4;1349.1;400;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.9797721;176.7095947;13.3;2339.2;314;4;0;0;43;29
Ulmaceae;Zelkova_serrata;36.777607;258.6435852;12.1;1605.9;440;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.0550225;864.3381958;10;1274.3;300;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.7286127;77.83286285;14.9;1500.9;385;4;0;0;43;29
Ulmaceae;Zelkova_serrata;35.506585;841.5817871;10.3;1637.8;340;4;1;0;43;29
Ulmaceae;Zelkova_serrata;35.634685;317.246521;13.8;1286.9;872;4;1;0;43;29
Ulmaceae;Zelkova_serrata;35.5559466;119.5090561;14.6;1748.9;330;3;0;0;43;29
Ulmaceae;Zelkova_serrata;36.6461538;417.2054749;11.7;1138;730;4;0;1;43;29
Ulmaceae;Zelkova_serrata;38.934703;32.98742676;11.3;1222.6;510;3;0;0;43;29
Ulmaceae;Zelkova_serrata;35.985469;186.6077423;13.2;2344.5;350;4;0;0;43;29
Ulmaceae;Zelkova_serrata;37.1478952;6.156211853;13.6;2307.3;300;3;0;0;43;29
Ulmaceae;Zelkova_serrata;33.1356676;603.5345459;12.6;2397;420;2;0;0;43;29
Ulmaceae;Zelkova_serrata;35.2679864;422.6682434;11.8;1899;742;4;0;1;43;29
